,address,description,title,url,state
857,"2070 U.S. Highway 278, SE 
Social Circle, GA 30025 United States","The Georgia Department of Natural Resources (DNR) was established in 1972 to manage and protect the state’s natural resources. The DNR Wildlife Resources Division is charged with managing, protecting, and encouraging the conservation of all wildlife, including game and nongame animals, fish, and protected plants.",Georgia Department Of Natural Resources; Wildlife Resources Division,www.georgiawildlife.com,GA
858,"5645 Riggins Mill Road 
Dry Branch, Georgia 31020 United States","The commission’s mission is to foster, improve, and encourage reforestation; to engage in research and other projects for better forestry practices; to inform the public of the values and benefits of forestry; and to detect, prevent, and combat forest fires.",Georgia Forestry Commission,www.gatrees.org,GA
859,"322 East Front Street 
Boise, ID 83702 United States","Allocation, management, and planning for water resources and energy programs and projects; and permit, license, administration procedures for water rights, wells, dams, mine tailing impoundment structures, well construction, injection wells, and stream channel alterations.",Idaho Department Of Water Resources,www.idaho.gov,ID
860,"Wallace State Office Building 
502 East 9th Street 
Des Moines, IA 50319 United States","Works with water quality, air quality, energy and waste management, compliance, and geological and land quality.",Iowa Department Of Natural Resources; Environmental Services Division,www.iowadnr.com,IA
861,"502 E. 9th Street 
Wallace State Office Building 
Des Moines, IA 50319-0034 United States","The Management Services Division (MSD) is composed of four bureaus: Customer Service, Engineering and Realty Services, Budget and Finance, and Information Technology. The Volunteer Program is also a part of the MSD. The common goal of these areas is to enable and support the Department of Natural Resources in its efforts to provide the highest level of customer service through the most efficient and cost-effective methods.",Iowa Department Of Natural Resources; Management Services Division,www.iowadnr.com,IA
862,"6232 E. 29th Street, N 
Wichita, KS 67220 United States",South Central Regional Office of state agency responsible for management and protection of fish and wildlife resources,"Kansas Department Of Wildlife, Parks & Tourism; Region 4",www.kdwp.state.ks.us,KS
863,"1500 W. 7th 
P.O. Box 777 
Chanute, KS 66720-0777 United States",Southeast Regional Office of state agency responsible for management and protection of fish and wildlife resources,"Kansas Department Of Wildlife, Parks & Tourism; Region 5",www.kdwp.state.ks.us,KS
864,"S-107 Agricultural Science Center North 
Lexington, KY 40546 United States",The Kentucky Cooperative Extension Service serves as a link between the counties of the commonwealth and the state’s land grant universities to help people improve their lives through an educational process focusing on their issues and needs.,Kentucky Cooperative Extension Service,www.extension.ca.uky.edu,KY
865,"#2 Hudson Hollow 
Frankfort, KY 40601 United States",Set policy for state soil and water conservation programs and assist 121 local conservation districts,Kentucky Soil And Water Conservation Commission; Division Of Conservation,www.conservation.ky.gov,KY
866,"3410 Palm Beach Boulevard 
Fort Myers, FL 33916 United States","To promote and develop environmental awareness in Southwest Florida by conducting educational programs that teach ecological concepts and outdoor skills, and by coordinating informational events that alert citizens and community leaders of environmental concerns.",Lee County Parks And Recreation; E. E. Program Coordinator,www.leegov.com/parks,FL
867,"P.O. Box 44426 
Baton Rouge, LA 70804 United States","Created to plan, design, construct, operate, and maintain the state’s parks, natural areas, recreational facilities, and commemorative sites. Office has 18 parks or recreational areas, 16 historic sites, and one preservation area open to the public. The Office is assisted by the Parks and Recreation Commission, an advisory board appointed by the governor.","Louisiana Office Of State Parks, Department Of Culture, Recreation, And Tourism",www.lastateparks.com,LA
868,"P.O. Box 25100 
Baton Rouge, LA 70894-5100 United States","The Extension Service is responsible for statewide off-campus, informal teaching of agricultural and natural resource technology and management techniques, as well as other off-campus programs focused on home economics, youth development, overall improvement of the state’s economy and efficient use of community and personal resources.",Lsu Agcenter—Louisiana Cooperative Extension Service,www.lsuagcenter.com,LA
